Country;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Land-Use Change and Forestry (MtCO2);Bunker Fuels (MtCO2)
Sweden;1994;599.553;2.603;78.942;30.569;24.978;5.06
Sweden;1995;595.314;28.191;76.171;30.214;24.978;5.06
Sweden;1996;650.394;28.073;77.755;29.655;2.496;5.26
Sweden;1997;590.073;27.406;7.756;29.096;24.944;5.95
Sweden;1998;597.453;27.728;7.519;28.537;25.295;6.81
Sweden;1999;585.032;28.307;74.071;27.978;24.949;6.8
Sweden;2000;544.812;30.388;73.164;27.419;24.923;6.34
Sweden;2001;54.002;30.796;71.618;26.439;-224.185;6.48
Sweden;2002;557.728;31.204;70.861;25.459;-224.282;5.35
Sweden;2003;569.137;30.843;69.702;24.479;-22.438;6.6
Sweden;2004;553.745;31.837;70.041;23.499;-224.477;7.84
Sweden;2005;521.753;32.868;68.112;22.519;-224.574;7.99
Sweden;2006;498.361;33.689;66.687;21.427;-223.898;8.53
Sweden;2007;481.469;3.33;66.966;20.334;-224.428;8.47
Sweden;2008;462.077;32.655;68.273;19.241;-224.243;8.75
Sweden;2009;435.885;32.523;64.654;18.148;-224.428;8.81
Sweden;2010;489.993;31.878;65.911;17.055;-224.428;8.23
Sweden;2011;452.286;3.25;66.029;17.085;-224.428;7.62
Sweden;2012;42.248;33.123;64.069;17.114;-224.428;7.42
Switzerland;1990;425.436;30.166;61.278;0.9087;-12.363;3.06
Switzerland;1991;448.504;27.547;60.537;0.8819;-29.622;2.88
Switzerland;1992;450.571;25.295;59.433;0.8551;-29.736;3.13
Switzerland;1993;427.739;23.959;58.517;0.8283;-29.849;3.3
Switzerland;1994;417.507;25.737;5.876;0.8015;-29.963;3.52
Switzerland;1995;426.575;23.961;58.601;0.7747;-30.076;3.68
Switzerland;1996;435.568;22.523;58.503;0.7571;-30.189;3.84
Switzerland;1997;422.362;22.623;5.57;0.7394;-30.303;4
Switzerland;1998;440.955;23.272;55.158;0.7218;-30.416;4.17
Switzerland;1999;441.848;23.482;53.974;0.7042;-3.053;4.37
Switzerland;2000;432.341;25.048;53.295;0.6866;-30.643;4.6
Switzerland;2001;44.128;26.494;54.355;0.6714;-26.329;4.47
Switzerland;2002;432.118;26.182;52.992;0.6563;-26.407;3.94
Switzerland;2003;444.757;25.942;52.102;0.6411;-26.479;3.6
Switzerland;2004;448.095;27.718;5.27;0.6259;-26.562;3.44
Switzerland;2005;452.634;29.128;52.691;0.6108;-26.639;3.52
Switzerland;2006;449.051;2.972;52.925;0.603;-26.336;3.71
Switzerland;2007;429.168;30.056;52.774;0.5951;-26.411;3.9
Switzerland;2008;444.585;30.575;52.163;0.5873;-26.486;4.17
Switzerland;2009;430.302;31.094;51.682;0.5795;-2.656;4
Switzerland;2010;444.919;31.613;51.569;0.5717;-26.635;4.19
Switzerland;2011;405.036;31.187;51.046;0.5725;-2.671;4.49
Switzerland;2012;419.253;31.743;50.769;0.5734;-26.784;4.56
Syria;1990;443.571;17.553;59.027;30.039;-0.2033;3.69
Syria;1991;484.458;17.615;58.259;31.131;-10.041;3.86
Syria;1992;493.724;18.666;58.288;32.224;-10.107;4.02
Syria;1993;501.438;22.721;5.166;33.316;-10.173;3.94
Syria;1994;528.987;22.783;55.644;34.409;-10.239;4.05
Syria;1995;563.408;22.661;60.088;35.501;-10.305;4.05
Syria;1996;586.647;23.185;61.835;36.687;-10.383;3.89
Syria;1997;598.483;25.211;63.418;37.872;-10.448;3.95
Syria;1998;638.819;24.415;67.338;39.058;-10.514;4.06
Syria;1999;627.823;27.357;65.853;40.244;-10.578;4.06
Syria;2000;628.994;25.206;6.421;4.143;-10.644;4.09
Syria;2001;62.054;27.813;59.219;42.706;-10.595;3.81
Syria;2002;638.959;26.903;63.133;43.981;-10.663;3.89
Syria;2003;629.492;28.375;69.261;45.257;-1.073;3.65
Syria;2004;658.378;28.784;73.808;46.533;-10.782;3.89
Syria;2005;747.294;29.229;81.534;47.809;-10.866;3.5
Syria;2006;774.497;31.268;87.163;49.552;-12.233;3.76
Syria;2007;806.169;34.295;89.083;51.296;-1.233;3.39
Syria;2008;81.57;36.994;79.952;53.039;-12.426;3.34
Syria;2009;756.931;39.838;75.345;54.783;-12.523;3.54
Syria;2010;756.762;43.342;63.861;56.526;-12.619;3.52
Syria;2011;719.438;45.183;72.339;57.624;-12.715;3.06
Syria;2012;590.939;;70.726;58.722;-12.614;1.62
Tajikistan;1990;118.714;0.2481;;0.7302;;0.05
Tajikistan;1991;10.921;0.3718;;0.7098;;0.05
Tajikistan;1992;81.506;0.5137;36.745;0.6894;0.0002;0.05
Tajikistan;1993;55.902;0.6051;32.802;0.669;0.0916;0.05
Tajikistan;1994;33.998;0.6929;32.133;0.6485;0.0917;0.02
Tajikistan;1995;28.094;0.7843;30.827;0.6281;0.0918;0.02
Tajikistan;1996;25.324;0.725;29.024;0.5991;0.094;0.02
Tajikistan;1997;27.754;0.684;2.907;0.5701;0.0925;0.02
Tajikistan;1998;29.984;0.6394;27.209;0.5411;0.0919;0.02
Tajikistan;1999;27.414;0.6131;26.296;0.5121;0.092;0.02
Tajikistan;2000;23.544;0.5905;26.178;0.4831;0.0921;0.01
Tajikistan;2001;23.051;0.5803;26.609;0.4929;0;0.01
Tajikistan;2002;22.759;0.5738;2.681;0.5026;0;0.02
Tajikistan;2003;22.967;0.5855;28.199;0.5124;0;0.01
Tajikistan;2004;27.175;0.5753;31.556;0.5222;0;0.02
Tajikistan;2005;25.783;0.5834;33.892;0.532;0;0.03
Tajikistan;2006;27.835;0.5575;37.527;0.541;0;0.06
Tajikistan;2007;33.388;0.5351;39.016;0.55;0;0.07
Tajikistan;2008;3.184;0.4322;44.512;0.559;0;0.08
Tajikistan;2009;25.392;0.3953;47.374;0.5679;0;0.08
Tajikistan;2010;25.544;0.3986;47.915;0.5769;0;0.09
Tajikistan;2011;26.615;0.4122;49.501;0.5878;0;0.09
Tajikistan;2012;30.186;;52.064;0.5986;0;0.1
Tanzania;1990;82.481;0.2675;30.177;31.387;1.046.008;0.3
Tanzania;1991;83.011;0.2681;303.669;31.895;1.033.592;0.29
Tanzania;1992;83.542;0.2688;30.379;32.402;1.033.629;0.28
Tanzania;1993;84.872;0.2695;306.938;32.909;1.033.666;0.21
Tanzania;1994;86.303;0.1602;30.743;33.417;1.033.703;0.22
Tanzania;1995;94.134;0.3002;336.611;33.924;103.374;0.26
Tanzania;1996;99.423;0.3693;315.364;34.542;1.048.625;0.26
Tanzania;1997;100.812;0.3176;312.363;3.516;1.030.571;0.25
Tanzania;1998;100.701;0.4014;344.075;35.778;105.124;0.25
Tanzania;1999;101.491;0.4302;35.284;36.396;1.040.713;0.25
Tanzania;2000;10.838;0.4334;327.173;37.014;1.010.876;0.26
Tanzania;2001;11.4;0.4723;364.661;37.647;1.049.017;0.28
Tanzania;2002;12.202;0.5441;357.922;38.281;1.025.574;0.3
Tanzania;2003;127.441;0.627;400.143;38.914;1.060.896;0.32
Tanzania;2004;144.567;0.6805;39.018;39.548;1.047.414;0.34
Tanzania;2005;153.632;0.7304;40.827;40.181;1.069.968;0.36
Tanzania;2006;159.328;0.7383;381.043;40.825;1.007.548;0.39
Tanzania;2007;158.973;0.878;402.632;41.468;1.023.321;0.42
Tanzania;2008;16.297;0.9482;417.606;42.112;1.022.884;0.45
Tanzania;2009;161.965;10.477;424.924;42.755;1.020.812;0.44
Tanzania;2010;174.111;12.388;443.648;43.399;1.019.226;0.47
Tanzania;2011;187.274;12.926;462.305;44.059;1.010.312;0.51
Tanzania;2012;204.237;;451.751;44.719;1.015.481;0.54
Thailand;1990;850.309;91.118;555.513;16.141;200.975;7.28
Thailand;1991;94.541;91.159;575.588;18.848;123.228;7.27
Thailand;1992;103.221;110.289;590.198;21.555;123.214;8.85
Thailand;1993;116.361;135.684;600.494;24.262;12.32;9.11
Thailand;1994;1.316.211;151.077;600.553;2.697;123.185;10.31
Thailand;1995;1.469.711;176.289;582.107;29.677;123.171;10.53
Thailand;1996;1.660.756;197.395;576.276;42.327;121.605;10.28
Thailand;1997;1.709.701;191.167;58.163;54.977;121.171;10.99
Thailand;1998;1.579.846;121.332;55.727;67.627;142.279;9.68
Thailand;1999;1.642.491;136.355;571.572;80.278;127.124;10.53
Thailand;2000;1.658.236;138.994;555.086;92.928;118.961;10.73
Thailand;2001;1.745.404;153.893;566.236;93.633;51.999;11.36
Thailand;2002;1.902.771;175.533;556.891;94.337;57.686;11.91
Thailand;2003;2.004.738;182.665;597.217;95.042;52.652;12.67
Thailand;2004;2.182.106;200.971;589.658;95.746;75.698;14.58
Thailand;2005;2.249.173;215.064;595.599;96.451;65.212;15.35
Thailand;2006;227.401;226.392;599.163;97.097;-0.8191;15.95
Thailand;2007;2.322.647;211.486;637.374;97.744;1.64;16.82
Thailand;2008;2.379.584;195.188;636.988;98.391;0.1233;16.15
Thailand;2009;232.312;208.385;671.853;99.037;-0.3952;15.24
Thailand;2010;2.520.857;226.712;707.183;99.684;0.3445;15.57
Thailand;2011;2.579.837;233.029;681.884;100.226;-13.233;15.35
Thailand;2012;2.733.416;220.095;702.722;100.768;0.007;14.51
Togo;1990;1.125;0.1979;18.777;0.3534;89.747;0.1
Togo;1991;11.027;0.1944;17.552;0.3624;82.996;0.09
Togo;1992;0.9604;0.1764;16.165;0.3714;83.112;0.08
Togo;1993;0.8682;0.1766;15.905;0.3804;83.228;0.04
Togo;1994;12.159;0.1439;1.562;0.3894;83.345;0.08
Togo;1995;12.236;0.1771;14.416;0.3984;83.461;0.12
Togo;1996;16.204;0.2077;1.522;0.4309;83.703;0.15
Togo;1997;13.772;0.2126;17.725;0.4635;84.055;0.14
Togo;1998;1.584;0.2541;21.147;0.4961;85.206;0.18
Togo;1999;18.707;0.3066;18.366;0.5286;86.192;0.04
Togo;2000;17.775;0.3555;19.754;0.5612;84.025;0.04
Togo;2001;16.482;0.409;19.663;0.5773;84.491;0.05
Togo;2002;1.729;0.4112;19.753;0.5935;84.599;0.06
Togo;2003;19.597;0.4134;20.759;0.6097;84.545;0.1
Togo;2004;19.004;0.4157;17.929;0.6259;84.333;0.14
Togo;2005;18.711;0.4179;26.317;0.642;84.936;0.16
Togo;2006;17.754;0.4216;20.606;0.6608;84.185;0.12
Togo;2007;17.897;0.5206;19.776;0.6795;84.264;0.1
Togo;2008;19.939;0.7038;22.502;0.6983;84.339;0.2
Togo;2009;31.682;0.6123;22.082;0.717;84.382;0.25
Togo;2010;29.725;0.6087;22.163;0.7358;84.601;0.27
Togo;2011;27.966;0.9283;24.136;0.7567;84.667;0.25
Togo;2012;25.508;;24.645;0.7776;-0.0388;0.27
Tonga;1990;;0;0.0652;0.0851;0;
Tonga;1991;;0;0.0652;0.0857;0;
Tonga;1992;;0;0.0679;0.0863;0;
Tonga;1993;;0;0.0674;0.0868;0;
Tonga;1994;;0.0001;0.0657;0.0874;0;
Tonga;1995;;0.0001;0.0618;0.088;0;
Tonga;1996;;0.0001;0.0622;0.0893;0;
Tonga;1997;;0.0002;0.062;0.0906;0;
Tonga;1998;;0.0003;0.062;0.0919;0;
Tonga;1999;;0.0003;0.0638;0.0933;0;
Tonga;2000;;0.0004;0.0658;0.0946;0;
Tonga;2001;;0.0005;0.0659;0.0965;0;
Tonga;2002;;0.0006;0.066;0.0983;0;
Tonga;2003;;0.0008;0.0901;0.1002;0;
Tonga;2004;;0.0009;0.0708;0.1021;0;
Tonga;2005;;0.001;0.0693;0.1039;0;
Tonga;2006;;0.0012;0.0679;0.1058;0;
Tonga;2007;;0.0013;0.0663;0.1077;0;
Tonga;2008;;0.0015;0.0669;0.1095;0;
Tonga;2009;;0.0016;0.0945;0.1114;0;
Tonga;2010;;0.0018;0.0869;0.1133;0;
Tonga;2011;;0.0021;0.0701;0.1149;0;
Tonga;2012;;;0.0847;0.1165;0;
Trinidad & Tobago;1990;174.422;0.2433;0.2185;0.6221;0.3285;0.31
Trinidad & Tobago;1991;166.132;0.2658;0.2228;0.623;0.2955;0.29
Trinidad & Tobago;1992;155.626;0.2664;0.2159;0.6239;0.2951;0.37
Trinidad & Tobago;1993;159.858;0.2889;0.1979;0.6248;0.2947;0.33
Trinidad & Tobago;1994;169.768;0.3151;0.1906;0.6257;0.2943;0.31
Trinidad & Tobago;1995;170.648;0.3047;0.1939;0.6266;0.2939;0.33
Trinidad & Tobago;1996;185.651;0.3409;0.2244;0.6254;0.2935;0.2
Trinidad & Tobago;1997;190.753;0.3661;0.2121;0.6241;0.292;0.21
Trinidad & Tobago;1998;209.108;0.3914;0.2022;0.6229;0.295;0.22
Trinidad & Tobago;1999;218.354;0.3983;0.2039;0.6216;0.2918;1.31
Trinidad & Tobago;2000;225.865;0.4309;0.2303;0.6204;0.2943;1.52
Trinidad & Tobago;2001;249.206;0.4242;0.2103;0.6189;0.0941;1.54
Trinidad & Tobago;2002;261.568;0.4616;0.3849;0.6174;0.0946;2.1
Trinidad & Tobago;2003;254.957;0.488;0.2369;0.6159;0.1009;2.16
Trinidad & Tobago;2004;272.869;0.5033;0.2288;0.6144;0.1045;3.16
Trinidad & Tobago;2005;333.339;0.4784;0.2358;0.6129;0.0973;2.67
Trinidad & Tobago;2006;368.133;0.6136;0.229;0.6121;0.3317;2.63
Trinidad & Tobago;2007;384.704;0.6609;0.2177;0.6113;0.3376;2.66
Trinidad & Tobago;2008;371.384;0.7229;0.3494;0.6105;0.3299;2.6
Trinidad & Tobago;2009;368.798;0.7152;0.2613;0.6097;0.3292;2.54
Trinidad & Tobago;2010;397.694;0.7186;0.3357;0.6089;0.3516;1.9
Trinidad & Tobago;2011;392.808;0.7585;0.2392;0.6083;0.3279;2.12
Trinidad & Tobago;2012;383.532;0.7985;0.3258;0.6077;0.3272;1.95
Tunisia;1990;131.956;16.553;3.363;10.716;0.0257;0.64
Tunisia;1991;135.247;2.008;36.099;10.884;-0.6269;0.51
Tunisia;1992;14.293;20.052;36.405;11.052;-0.6261;0.67
Tunisia;1993;158.591;21.418;38.058;1.122;-0.6252;0.75
Tunisia;1994;158.568;23.076;34.739;11.388;-0.6244;0.85
Tunisia;1995;160.757;24.771;33.959;11.556;-0.6236;0.8
Tunisia;1996;168.807;22.982;39.421;11.699;-0.6231;0.82
Tunisia;1997;176.866;22.366;36.902;11.842;-0.6223;0.93
Tunisia;1998;184.521;23.252;39.387;11.985;-0.6213;0.98
Tunisia;1999;193.076;24.724;40.792;12.128;-0.6205;1.04
Tunisia;2000;201.131;28.724;4.167;12.271;-0.6153;0.91
Tunisia;2001;20.81;29.251;41.466;12.381;-0.5188;0.86
Tunisia;2002;206.986;30.951;39.468;12.491;-0.5166;0.71
Tunisia;2003;208.646;31.221;40.558;12.601;-0.5144;0.66
Tunisia;2004;216.644;34.533;40.769;12.712;-0.5123;0.75
Tunisia;2005;223.722;34.877;42.569;12.822;-0.5098;0.7
Tunisia;2006;228.915;36.809;42.977;12.934;-0.7844;0.7
Tunisia;2007;231.513;38.118;42.683;13.047;-0.7926;0.74
Tunisia;2008;235.585;41.369;4.246;13.159;-0.8021;0.82
Tunisia;2009;238.511;41.835;44.675;13.272;-0.811;0.63
Tunisia;2010;254.383;45.379;42.859;13.384;-0.8198;0.79
Tunisia;2011;240.183;45.878;4.26;13.496;-0.8243;0.76
Tunisia;2012;250.607;;44.254;13.608;-0.8375;0.9
Turkey;1990;1.355.568;132.424;457.389;9.147;-61.118;0.9
Turkey;1991;137.973;150.143;432.363;119.703;-202.925;1.11
Turkey;1992;1.431.991;172.515;447.094;147.935;-203.711;1.12
Turkey;1993;1.490.364;195.436;454.324;176.167;-204.497;1.25
Turkey;1994;1.473.536;19.652;424.981;20.44;-205.283;1.1
Turkey;1995;1.613.476;224.571;422.848;232.632;-206.069;1.36
Turkey;1996;177.58;233.886;420.647;250.262;-206.856;1.36
Turkey;1997;1.856.001;237.044;419.794;267.891;-207.692;1.81
Turkey;1998;1.867.752;246.872;421.737;285.521;-208.408;1.97
Turkey;1999;1.856.387;226.288;420.558;30.315;-209.211;2.34
Turkey;2000;2.093.312;233.147;41.416;32.078;-210.071;2.79
Turkey;2001;190.624;201.312;386.029;322.298;-29.203;2.27
Turkey;2002;200.172;210.074;378.521;323.816;-291.436;4.22
Turkey;2003;2.097.265;219.093;376.469;325.334;-290.778;4.6
Turkey;2004;2.145.528;234.194;375.436;326.852;-290.131;5.98
Turkey;2005;2.233.444;25.065;382.247;328.371;-289.457;6.52
Turkey;2006;2.467.754;271.069;392.631;330.007;-291.747;5.97
Turkey;2007;2.722.265;278.224;39.233;331.644;-290.975;6.05
Turkey;2008;2.709.093;29.747;374.739;333.281;-290.439;5.92
Turkey;2009;2.638.286;294.109;396.587;334.918;-290.251;5.07
Turkey;2010;2.735.096;334.716;382.346;336.555;-289.731;4.75
Turkey;2011;2.933.589;339.255;403.345;340.637;-289.183;3.92
Turkey;2012;3.100.318;323.488;428.586;34.472;-288.364;3.63
Turkmenistan;1990;646.359;11.598;;0.7048;;0.75
Turkmenistan;1991;572.756;10.961;;0.7218;;1.02
Turkmenistan;1992;465.553;0.9349;36.738;0.7389;0.0003;0.92
Turkmenistan;1993;44.475;0.9265;43.708;0.7559;0.0003;0.67
Turkmenistan;1994;502.448;0.7166;44.528;0.773;0.0003;0.66
Turkmenistan;1995;502.845;0.5762;46.192;0.79;0.0003;0.61
Turkmenistan;1996;475.294;0.5946;46.891;0.8081;0.0002;0.68
Turkmenistan;1997;487.343;0.6057;44.083;0.8262;0.0002;0.78
Turkmenistan;1998;503.492;0.6167;4.097;0.8443;0.0002;0.91
Turkmenistan;1999;564.641;0.6278;47.122;0.8624;0.0002;0.99
Turkmenistan;2000;58.509;0.6389;53.879;0.8805;0.0007;0.97
Turkmenistan;2001;609.692;0.6716;57.419;0.9145;-0.2933;0.98
Turkmenistan;2002;641.393;0.7043;59.606;0.9485;-0.2933;1.12
Turkmenistan;2003;700.495;0.737;70.585;0.9825;-0.2933;1.28
Turkmenistan;2004;733.096;0.821;73.354;10.165;-0.2933;1.28
Turkmenistan;2005;764.598;0.9014;74.965;10.506;-0.2933;1.34
Turkmenistan;2006;782.617;10.821;78.576;1.063;0;1.25
Turkmenistan;2007;853.676;11.383;76.847;10.755;0;1.34
Turkmenistan;2008;883.932;12.274;82.846;1.088;0.0025;1.4
Turkmenistan;2009;812.934;13.092;80.009;11.004;0;1.46
Turkmenistan;2010;885.533;13.544;82.349;11.129;0.0004;1.61
Turkmenistan;2011;946.516;14.062;77.871;1.126;0;1.46
Turkmenistan;2012;97.806;14.128;79.624;11.391;0;1.26
Uganda;1990;;0.0147;106.742;0.2041;186.618;
Uganda;1991;;0.0257;110.323;0.2117;186.651;
Uganda;1992;;0.0258;11.202;0.2192;186.685;
Uganda;1993;;0.0259;114.845;0.2268;186.718;
Uganda;1994;;0.0187;112.127;0.2344;186.752;
Uganda;1995;;0.0445;114.328;0.2419;186.786;
Uganda;1996;;0.1255;113.689;0.252;18.641;
Uganda;1997;;0.1443;12.012;0.2621;189.884;
Uganda;1998;;0.1631;129.032;0.2721;19.249;
Uganda;1999;;0.1745;122.596;0.2822;194.516;
Uganda;2000;;0.186;12.38;0.2923;190.321;
Uganda;2001;;0.2198;12.862;0.3055;181.699;
Uganda;2002;;0.2573;131.359;0.3186;184.803;
Uganda;2003;;0.2581;150.389;0.3318;185.933;
Uganda;2004;;0.2846;14.453;0.345;189.068;
Uganda;2005;;0.322;166.805;0.3582;185.605;
Uganda;2006;;0.3229;138.917;0.3714;17.823;
Uganda;2007;;0.3312;166.822;0.3846;176.424;
Uganda;2008;;0.3321;219.671;0.3978;178.004;
Uganda;2009;;0.333;212.801;0.411;182.837;
Uganda;2010;;0.334;227.749;0.4242;178.651;
Uganda;2011;;0.3353;222.941;0.4408;182.094;
Uganda;2012;;;235.734;0.4575;185.741;
Ukraine;1990;7.822.286;188.552;;84.282;;6.11
Ukraine;1991;7.397.881;172.408;;84.523;;5.51
Ukraine;1992;6.391.577;155.426;748.058;84.763;132.796;2.16
Ukraine;1993;5.588.673;122.487;686.615;85.004;-456.665;0.92
Ukraine;1994;4.731.668;97.023;655.499;85.244;-45.94;0.57
Ukraine;1995;4.504.564;70.606;602.085;85.485;-462.136;0.47
Ukraine;1996;3.979.638;58.774;532.689;85.757;-465.888;0.87
Ukraine;1997;3.804.812;60.242;488.309;8.603;-469.053;0.86
Ukraine;1998;3.604.886;63.763;42.088;86.302;-47.168;0.65
Ukraine;1999;3.562.861;66.038;392.134;86.574;-474.912;0.87
Ukraine;2000;3.473.635;64.502;369.966;86.847;-480.256;0.78
Ukraine;2001;3.519.525;69.249;351.738;87.978;-22.74;0.74
Ukraine;2002;3.547.615;78.211;358.299;8.911;-217.821;0.89
Ukraine;2003;3.857.905;89.407;346.568;90.242;-227.067;1.1
Ukraine;2004;3.684.295;10.02;32.658;91.373;-231.638;1.11
Ukraine;2005;3.620.485;110.224;308.093;92.505;-234.808;1.11
Ukraine;2006;3.666.095;125.142;303.638;93.363;-226.816;0.99
Ukraine;2007;3.701.205;138.631;300.011;9.422;-219.837;1.06
Ukraine;2008;3.611.015;145.415;311.333;95.077;-227.876;0.78
Ukraine;2009;3.084.325;125.561;283.614;95.934;-228.405;0.72
Ukraine;2010;3.274.535;132.565;286.493;96.792;-237.291;0.82
Ukraine;2011;3.414.242;139.164;301.486;96.192;-236.485;0.73
Ukraine;2012;3.373.449;140.483;29.384;95.592;-240.167;0.91
United Arab Emirates;1990;701.656;24.721;0.4974;14.942;-0.0008;28.78
United Arab Emirates;1991;766.237;25.688;0.5593;15.976;-11.915;39.56
United Arab Emirates;1992;750.904;27.241;0.6213;1.701;-11.915;39.43
United Arab Emirates;1993;779.729;28.134;0.6616;18.043;-11.915;40.24
United Arab Emirates;1994;840.217;33.021;0.7276;19.077;-11.916;43.35
United Arab Emirates;1995;884.824;37.506;0.7793;20.111;-11.916;43.24
United Arab Emirates;1996;968.278;38.474;0.8299;21.357;-11.917;42.61
United Arab Emirates;1997;984.256;35.301;0.8676;22.603;-11.917;43.29
United Arab Emirates;1998;1.017.497;44.916;0.9135;23.848;-11.918;43.09
United Arab Emirates;1999;1.039.411;45.481;0.9735;25.094;-11.918;41.31
United Arab Emirates;2000;1.080.886;41.246;1.001;2.634;-11.918;39.25
United Arab Emirates;2001;1.080.823;41.423;10.435;27.759;-0.0515;37.04
United Arab Emirates;2002;1.187.178;4.607;11.924;29.178;-0.0514;34.97
United Arab Emirates;2003;125.304;51.229;13.156;30.598;-0.0514;39.45
United Arab Emirates;2004;131.029;56.389;11.473;32.017;-0.0513;44.62
United Arab Emirates;2005;1.344.839;61.549;11.461;33.436;-0.0513;46.16
United Arab Emirates;2006;1.414.861;76.877;14.327;34.891;-0.2197;50.59
United Arab Emirates;2007;1.517.434;92.205;15.142;36.346;-0.2015;55.42
United Arab Emirates;2008;1.714.837;121.896;14.231;3.78;-0.2199;58.1
United Arab Emirates;2009;1.755.385;107.912;1.832;39.255;-0.2091;51.93
United Arab Emirates;2010;1.808.486;103.309;15.494;4.071;-0.2129;55.16
United Arab Emirates;2011;1.873.939;99.483;15.473;42.026;-0.213;58.42
United Arab Emirates;2012;2.002.966;10.064;1.551;43.342;-0.2131;60.55
United Kingdom;1990;5.868.663;378.463;571.034;577.409;64.327;26.7
United Kingdom;1991;6.006.762;346.515;556.348;552.476;33.656;25.37
United Kingdom;1992;5.839.993;320.137;547.507;527.542;34.104;26.95
United Kingdom;1993;5.708.215;300.317;54.533;502.609;34.551;28
United Kingdom;1994;5.636.472;286.689;553.577;477.676;34.999;27.99
United Kingdom;1995;5.512.415;264.194;548.001;452.743;35.446;29.54
United Kingdom;1996;568.736;251.583;557.565;424.416;35.939;31.27
United Kingdom;1997;5.451.017;239.044;547.613;396.089;36.302;33.2
United Kingdom;1998;5.481.727;223.244;541.887;367.762;36.736;35.96
United Kingdom;1999;5.436.879;21.001;536.479;339.436;37.217;35.65
United Kingdom;2000;5.497.331;195.346;514.362;311.109;3.763;37.37
United Kingdom;2001;5.613.316;189.251;488.567;288.284;-33.249;37.25
United Kingdom;2002;5.450.652;183.558;481.447;26.546;-33.612;36.03
United Kingdom;2003;5.558.667;18.23;477.302;242.636;-31.729;36.27
United Kingdom;2004;5.555.673;181.371;473.151;219.811;-3.434;39.65
United Kingdom;2005;5.524.224;178.536;467.695;196.987;-34.512;41.99
United Kingdom;2006;5.533.491;178.774;462.228;199.742;-2.622;43.32
United Kingdom;2007;5.392.279;179.817;45.264;202.497;-25.063;43.3
United Kingdom;2008;5.192.686;169.722;442.596;205.252;-26.708;47.34
United Kingdom;2009;4.718.351;156.475;439.271;208.008;-26.942;44.76
United Kingdom;2010;4.881.155;156.713;440.685;210.763;-27.156;42.16
United Kingdom;2011;4.506.794;165.396;437.306;208.803;-26.559;44.24
United Kingdom;2012;4.725.564;166.123;435.856;206.843;-27.643;41.78
United States;1990;52.556.963;1.670.641;3.389.506;1.752.282;-1.929.466;129.47
United States;1991;52.230.399;1.694.663;3.388.406;1.741.384;-2.886.769;135.68
United States;1992;52.780.155;1.745.358;3.464.025;1.730.486;-2.894.559;142.5
United States;1993;53.982.612;1.805.104;3.506.201;1.719.588;-2.902.349;131.1
United States;1994;54.788.482;186.485;3.553.211;170.869;-2.910.138;128.83
United States;1995;55.327.449;1.898.362;3.573.542;1.697.792;-2.917.928;136.47
United States;1996;56.973.302;1.946.382;3.614.236;1.646.133;-2.968.808;133.24
United States;1997;58.750.711;1.999.128;3.579.516;1.594.474;-3.011.224;125.43
United States;1998;58.641.004;2.041.029;3.582.131;1.542.815;-2.995.877;125.19
United States;1999;58.910.857;2.087.877;3.566.391;1.491.156;-2.970.326;139.06
United States;2000;60.826.214;2.132.086;3.494.264;1.439.497;-3.025.411;146.01
United States;2001;60.541.652;2.146.431;3.497.747;1.441.426;-381.936;113.11
United States;2002;59.735.174;2.160.153;3.494.776;1.443.355;-3.717.595;137.41
United States;2003;60.410.042;2.185.086;3.538.364;1.445.284;-3.762.131;121.83
United States;2004;61.171.026;2.218.081;3.556.769;1.447.213;-3.433.655;139.79
United States;2005;61.180.279;2.237.152;3.548.383;1.449.142;-361.174;149.97
United States;2006;60.358.186;2.282.123;3.577.148;1.485.442;-4.067.348;156.7
United States;2007;61.203.264;2.318.777;3.607.838;1.521.742;-3.909.894;166.37
United States;2008;5.951.313;2.323.627;3.590.635;1.558.042;-4.100.252;152.52
United States;2009;55.547.309;2.261.097;3.535.803;1.594.343;-3.927.971;139.7
United States;2010;58.056.971;2.323.728;3.567.941;1.630.643;-4.105.202;147.29
United States;2011;56.720.413;2.439.437;3.569.104;1.630.938;-4.115.955;148.18
United States;2012;54.606.441;2.574.536;3.538.863;1.631.232;-4.122.268;112.08
Uruguay;1990;39.161;0.26;208.033;12.341;-0.176;0.37
Uruguay;1991;44.771;0.2627;217.296;12.627;-211.926;0.45
Uruguay;1992;48.381;0.2653;227.558;12.913;-212.287;0.64
Uruguay;1993;45.491;0.268;234.271;13.198;-212.648;0.97
